post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,10436,1976 12,Topazi / (Topazs),1976,brass and glass,"46,5 x 13 x 9 cm",Sculptures,,,,1976_12.jpg,10436,436,publish
catalogo,10437,1974 55,La Veronica ,1973+1974,"copper, brass and fabric",82 x 100 x 30 cm,Sculptures,,,,1974_55.jpg,10437,437,publish
catalogo,10439,1977 29,La casa rossa / (The Red House),1977,brass and painted cardboard,"95 x 56,5 x 30 cm",Sculptures,,,,1977_29.jpg,10439,439,publish
catalogo,10443,1977 15,Le contrade / (The City Quarters),1977,"brass, painted fabric and painted cardboard ",38 x 52 x 19 cm,Sculptures,,, ,1977_15.jpg,10443,443,publish
catalogo,10444,1975 5,Evocazione / (Evocation),1975,brass,92 x 78 x 18 cm,Sculptures,,,,1975_5.jpg,10444,444,publish
catalogo,10445,1976 21,Allegro barbaro ,1976,brass and glass,53 x 56 x 29 cm,Sculptures,,,,1976_21.jpg,10445,445,publish
catalogo,10447,1978 42,BMW,1978,brass (prototype),96 x 30 x 18 cm,Sculptures,,,,1978_42.jpg,10447,447,publish
catalogo,10450,1978 16,La signora del labirinto / (The Lady of the Labyrinth),1978,brass and fabric,56 x 44 x 8 cm,Sculptures,,,,1978_16.jpg,10450,450,publish
catalogo,10451,1977 2,Uccello che entra nella foresta / (Bird Entering in the Forest),1977,brass,100 x 91 x 26 cm,Sculptures,,, ,1977_2.jpg,10451,451,publish
catalogo,10455,1977 34,Le nuvole / (The Clouds),1977,brass,"62 x 19 x 12,5 cm",Sculptures,,,,1977_34.jpg,10455,455,publish
catalogo,10456,1975 50,Le nozze (marcia nuziale) / The Marriage (wedding song),1975,brass,105 x 49 x 44 cm,Sculptures,,,,1975_50.jpg,10456,456,publish
catalogo,10457,1983 5,Gli specchi solari / (The Solar Mirrors),1983,brass,59 x 28 x 14 cm,Sculptures,,,,1983_5.jpg,10457,457,publish
catalogo,10461,1977 31,Art decò ,1977,brass,"37,5 x 11,5 x 14,5 cm",Sculptures,,,,1977_31.jpg,10461,461,publish
catalogo,10464,1978 38,Scultura 26 / (Sculpture 26),1978,brass ,"28,5 x 19 x 8 cm",Sculptures,,,,1978_38.jpg,10464,464,publish
catalogo,10465,1977 35,Carillon / (Music Box),1977,brass,"97 x 53,3 x 19 cm",Sculptures,,,,1977_35.jpg,10465,465,publish
catalogo,10469,1980 11,Penelope ,1980,"brass, painted fabric and bronze",75 x 50 x 25 cm,Sculptures,,, ,1980_11.jpg,10469,469,publish
catalogo,10471,1980 34,Per Alina e Vanni / (For Alina and Vanni),1980,brass ,"19,5 x 17 x 7,5 cm",Sculptures,,,,1980_34.jpg,10471,471,publish
catalogo,10473,1980 46,Toro / (Bull),circa 1980,brass,20 x 26 x 17 cm,Sculptures,,,,1980_46.jpg,10473,473,publish
catalogo,10474,1976 59,La tenerezza / (Tenderness),circa 1976,brass,130 x 40 x 10 cm,Sculptures,,, ,1976_59.jpg,10474,474,publish
catalogo,10476,1977 38,Anfibio / (Amphibious),1977,brass and fabric,"46,5 x 33 x 11 cm",Sculptures,,, ,1977_38.jpg,10476,476,publish
catalogo,10477,1978 44,Senza titolo / (Untitled),circa 1978,brass,54 x 43 x 24 cm,Sculptures,,,,1978_44.jpg,10477,477,publish
catalogo,10478,1971 24,Progetto per un monumento / (Project for a Monument),1971,brass,"16,5 x 44 x 9,5 cm",Sculptures,,,,1971_24.jpg,10478,478,publish
catalogo,10480,1978 24,La creazione del mondo / (The Creation of the World),1978,"brass, painted fabric and plaster",90 x 74 x 36 cm,Sculptures,,, ,1978_24.jpg,10480,480,publish
catalogo,10481,1978 30,Senza titolo / (Untitled),1978,brass and fabric,36 x 30 x 8 cm,Sculptures,,,,1978_30.jpg,10481,481,publish
catalogo,10487,1980 30,Preludio V / (Prelude V),1980,brass,39 x 11 x 5 cm,Sculptures,,,,1980_30.jpg,10487,487,publish
catalogo,10491,1978 35,Insetto / (Insect),1978,brass,"52 x 40 x 17,5 cm",Sculptures,,,,1978_35.jpg,10491,491,publish
catalogo,10492,1978 27,Finta anarchia / (False Anarchy),1978,brass,87 x 42 x 35 cm,Sculptures,,, ,1978_27.jpg,10492,492,publish
catalogo,10493,1975 55,Contrappunto XII / (Counterpoint XII),1975,stainless steel  ,100 x 100 x 30 cm,Sculptures,,,Edition of 3,1975_55.jpg,10493,493,publish
catalogo,10494,1973 5,Basso continuo ,1973,brass,65 x 145 x 33 cm,Sculptures,,,,1973_5.jpg,10494,494,publish
catalogo,10495,1984 21,L'inconoscibile / (The Unknowable),1984,brass,58 x 42 x 15 cm,Sculptures,,,,1984_21.jpg,10495,495,publish
catalogo,10498,1980 47,Carro veliero / (Sailing Cart),circa 1980,brass,29 x 20 x 17 cm,Sculptures,,,,1980_47.jpg,10498,498,publish
catalogo,10501,1986 4,Senza titolo - Ultima scultura / (Untitled - Last Sculpture),1986,brass and fabric,"41 x 38,5 x 19 cm",Sculptures,,,,1986_4.jpg,10501,501,publish
catalogo,10503,1983 18,La camicia di Archimede / (Archimedes' Shirt),1983,brass and fabric on plexiglass base,66 x 24 x 22 cm,Sculptures,,,,1983_18.jpg,10503,503,publish
catalogo,10505,1979 45,Il giudizio di Paride / (The Judgement of Paris),1979,painted brass (prototype),21 x 20 x 20 cm,Sculptures,,,,1979_45.jpg,10505,505,publish
catalogo,10509,1979 38,Evangelista / (Evangelist),1979,"brass, copper and plexiglass",62 x 26 x 12 cm,Sculptures,,,,1979_38.jpg,10509,509,publish
catalogo,10512,1979 2,Con gli specchi (With the Mirrors),1979,"brass, terracotta and mirror","54 x 81 x 11,5 cm",Sculptures,,,,1979_2.jpg,10512,512,publish
catalogo,10514,1977 39,Bestia / (Beast),1977,brass,27 x 34 x 9 cm,Sculptures,,,,1977_39.jpg,10514,514,publish
catalogo,10517,1973 55,Contrappunto X /(Counterpoint X),1973,brass ,25 x 25 x 8 cm,Sculptures,,,,1973_55.jpg,10517,517,publish
catalogo,10520,1981 5,Tema e variazioni X / (Theme and Variations X),1981,brass (prototype),37 x 20 x 20 cm,Sculptures,,,,1981_5.jpg,10520,520,publish
catalogo,10521,1981 7,La Sibilla / (The Sibyl),1981,brass ,"63 x 9 x 16 cm (first element); 32 x 9,5 x 19 cm (second element)",Sculptures,,,,1981_7.jpg,10521,521,publish
catalogo,10522,1979 19,La battaglia sul greto / (The Battle on the River Bank),1979,brass,"47 x 72 x 42,5 cm",Sculptures,,,,1979_19.jpg,10522,522,publish
catalogo,10523,1985 3,Olifante / (Oliphant),1985,brass,64 x 20 x 25 cm,Sculptures,,,,1985_3.jpg,10523,523,publish
catalogo,10527,1983 4,Figura seduta / (Seated Figure),1983,brass,,Sculptures,,,,1983_4.jpg,10527,527,publish
catalogo,10528,1973 27,Le scale di Giacobbe / (Jacob's Ladder),1973,brass ,45 x 17 x 9 cm,Sculptures,,, ,1973_27.jpg,10528,528,publish
catalogo,10531,1972 7,Quasi una fantasia / (Almost a Fantasy),1972,"brass, painted fabric and copper",142 x 103 x 50 cm,Sculptures,,,,1972_7.jpg,10531,531,publish
catalogo,10532,1975 45,Orfeo dimentico / (Orpheus Oblivious),1975,"brass, painted fabric and recording tapes",185 x 70 x 53 cm,Sculptures,,,  ,1975_45.jpg,10532,532,publish
catalogo,10538,1980 4,Il sogno / (The Dream),1980,brass and fabric,86 x 23 x 20 cm,Sculptures,,, ,1980_4.jpg,10538,538,publish
catalogo,10539,1981 23,Ombre / (Shadows),1981,brass,87 x 36 x 27 cm,Sculptures,,,,1981_23.jpg,10539,539,publish
catalogo,10542,1981 8,La Sibilla / (The Sibyl),1981,copper ,h. 500 cm,Sculptures,,,,1981_8.jpg,10542,542,publish
catalogo,10544,1980 48,Corale / (Choral),1980 (1981),"copper, brass and concrete",500 cm,Sculptures,,,,1980_48.jpg,10544,544,publish
catalogo,10546,1984 6,Paesaggio romano / (Roman Landscape),1983 + 1984,brass and refractory,55 x 46 x 18 cm,Sculptures,,,,1984_6.jpg,10546,546,publish
catalogo,10548,1981 24,Toro / (Bull),1981,brass,30 x 10 x 20 cm,Sculptures,,, ,1981_24.jpg,10548,548,publish
catalogo,10549,1982 9,Madame X ,1982,brass and rafia,105 x 23 x 18 cm,Sculptures,,,,1982_9.jpg,10549,549,publish
catalogo,10550,1970 10,Domino / (Dominoes),1970,"painted terracotta, plastic and brass","35,3 x 53 x 6,7 cm",Little Theaters,,,,1970_10.jpg,10550,550,publish
catalogo,10551,1981 14,Planetario / (Planetarium),1981,brass and stainless steel,"62,5 x 41 x 26 cm",Sculptures,,,,1981_14.jpg,10551,551,publish
catalogo,10552,1983 21,Gli usignuoli volteggiar cantando… / (The Singing Nightingales Twirl...),1978 + 1983,brass,"66 x 45,5 x 25 cm",Sculptures,,,,1983_21.jpg,10552,552,publish
catalogo,10553,1981 12,Duetto / (Duet),1981,brass,58 x 30 x 43 cm,Sculptures,,,    ,1981_12.jpg,10553,553,publish
catalogo,10555,1976 19,Esodo / (Exodus),1976,brass and cuttlefish bone,70 x 32 x 13 cm,Sculptures,,,,1976_19.jpg,10555,555,publish
catalogo,10557,1982 11,Una storia / (A Story),1982,brass  ,"26 x 26,5 x 8 cm",Sculptures,,, ,1982_11.jpg,10557,557,publish
catalogo,10559,1982 17,Incertezza / (Uncertainty),1982 (1983),brass,64 x 44 x 27 cm,Sculptures,,,,1982_17.jpg,10559,559,publish
catalogo,10560,1982 12,Una storia / (A Story),1982,brass,173 x 160 x 50 cm,Sculptures,,,,1982_12.jpg,10560,560,publish
catalogo,10561,1982 13,Gli sposi / (The Spouses),1982,"ceramica, fabric, bronze and brass",21 x 34 x 13 cm,Sculptures,,,,1982_13.jpg,10561,561,publish
catalogo,10562,"1982 15 [a, b, c, d, e, f, g]","Bozzetto per i costumi per ""Le Chant du Rossignol"" / (Sketch for the costumes of ""The Song of the Nightingale"")",1982,brass and fabric (prototype),37 cm (1982 15 a),Scultura,,,,"1982_15_[a,_b,_c,_d,_e,_f,_g].jpg",10562,562,publish
catalogo,10566,1981 2B,Senza titolo / (Untitled),1981,"plaster, mixed media, cardboard and fabric",50 x 70 x 4 cm,bas reliefs,plaster/others,,,1981_2B.jpg,10566,566,publish
catalogo,10567,1979 9,Margherita e i gioielli / (Margherita and the Jewellery),1979,"brass, fabric ad painted clay","96 x 67 x 34,5 cm",Sculptures,,,,1979_9.jpg,10567,567,publish
catalogo,10570,1980 36,Mucca / (Cow),1980,brass,28 x 27 x 8 cm,Sculptures,,,    ,1980_36.jpg,10570,570,publish
catalogo,10571,1983 25,Figura seduta / (Seated Figure),1983 + 1983,brass,38 x 28 x 16 cm,Sculptures,,,,1983_25.jpg,10571,571,publish
catalogo,10574,1981 25,Tema e variazioni XI / (Theme and Variations XI),1981 (1984),brass,65 x 148 x 31 cm,Sculptures,,,,1981_25.jpg,10574,574,publish
catalogo,10580,1978 26,Sulamita,1978,"brass, painted brass and fabric",78 x 34 x 30 cm,Sculptures,,,,1978_26.jpg,10580,580,publish
catalogo,10585,1984 18,In palude / (In the Swamp),1984,"brass, painted wood and painted fabric",41 x 42 x 26 cm,Sculptures,,,   ,1984_18.jpg,10585,585,publish
catalogo,10587,1985 16,Senza titolo / (Untitled),1985,brass (prototype),42 x 25 x 5 cm,Sculptures,,,,1985_16.jpg,10587,587,publish
catalogo,10589,1973 87,Le scale di Giacobbe / (Jacob's Ladder),1973 (1985),brass,90 x 37 x 16 cm,Sculptures,,,Edition of 2,1973_87.jpg,10589,589,publish
catalogo,10591,1985 10,Dafne / (Daphne),1985,"brass, wood, painted fabric and iron ",41 x 44 x 40 cm,Sculptures,,,,1985_10.jpg,10591,591,publish
catalogo,10595,1973 75,Da un disegno del 1935 / (From a 1935 Drawing),1973,white plexiglass,"76,5 x 96 x 27 cm",Sculptures,,,,1973_75.jpg,10595,595,publish
catalogo,10596,1971 50,La sequenza / (The Sequence),1971,brass ,25 x 81 x 55 cm,Scultura,,,,1971_50.jpg,10596,596,publish
catalogo,10597,1983 7,Il sole sulle Alpi / (The Sun over the Alps),1983,brass,72 x 38 x 35 cm,Sculptures,,,,1983_7.jpg,10597,597,publish
catalogo,10600,1972 25,Contrappunto IX / (Counterpoint IX),1972,brass,"20 x 52,5 x 13 cm",Sculptures,,, ,1972_25.jpg,10600,600,publish
catalogo,10603,1973 28,Le scale di Giacobbe / (Jacob's Ladder),1973,gold,"45 x 18,5 x 8,5 cm",Sculptures,,,Edition of 3 + 1 AP,1973_28.jpg,10603,603,publish
catalogo,10605,1983 6,Centauro / (Centaur),1983,brass,"41 x 21 x 14,9 cm ",Sculptures,,,,1983_6.jpg,10605,605,publish
catalogo,10606,1985 17,Senza titolo / (Untitled),1985,golden brass ,78 cm,Sculptures,,,,1985_17.jpg,10606,606,publish
catalogo,10607,1972 64,Canone variato III / (Varied Canon III),1972,brass on plexiglass base (prototype),22 x 80 x 50 cm,Sculptures,,,,1972_64.jpg,10607,607,publish
catalogo,10608,1972 9,Antiscultura n. 2 / (Antisculpture No. 2),1972,brass and glazed ceramic,88 x 34 x 18 cm,Sculptures,,,,1972_9.jpg,10608,608,publish
catalogo,10609,1970 38,Le pleiadi / (The Pleadi),1970,stainless steel,300 x 900 cm,Sculptures,,,,1970_38.jpg,10609,609,publish
catalogo,10611,1971 56,Tre tempi / (Three Times),1971,brass (prototype),"30,5 x 30,5 x 6 cm",Scultura,,,,1971_56.jpg,10611,611,publish
catalogo,10612,1981 15,Sonno nel deserto / (Rest in the Desert),1981,"plaster, brass, fabric and painted refractory ",60 x 43 x 40 cm,Sculptures,,,,1981_15.jpg,10612,612,publish
catalogo,10618,1984 3,Monumento a Beethoven / (Monument to Beethoven),1984,"painted wood, brass, asbestos, painted fabric and terracotta","42 x 71,5 x 48,5 cm",Sculptures,,,,1984_3.jpg,10618,618,publish
catalogo,10620,1974 19,L'indeciso / (The Hesitant),1974,silver ,36 x 12 x 13 cm,Sculptures,,,Edition of 50 + 2 AP,1974_19.jpg,10620,620,publish
catalogo,10624,1975 61,I luoghi deputati / (The Dedicated Places),circa 1975,brass and copper (prototype),h. between 15 and 32 cm ,Sculptures,,,,1975_61.jpg,10624,624,publish
catalogo,10625,1973 3,Di seguito / (In succession),1973,brass,62 x 67 x 17 cm,Sculptures,,,,1973_3.jpg,10625,625,publish
catalogo,10626,1974 32,Eclisse seconda / (Second Eclipse),1974,brass (prototype),40 x 19 x 12 cm,Sculptures,,,,1974_32.jpg,10626,626,publish
catalogo,10640,1977 40,L'occhio del padrone / (The Eye of the Owner),1977,brass and bronze,,Sculptures,,,,1977_40.jpg,10640,640,publish
catalogo,10644,1976 60,Senza titolo / (Untitled),circa 1976,brass,145 x 47 x 20 cm,Sculptures,,,        ,1976_60.jpg,10644,644,publish
catalogo,10645,1975 43,Meriggio / (Noonday),1975,stainless steel,130 x 110 x 60 cm,Sculptures,,,,1975_43.jpg,10645,645,publish
catalogo,10650,1980 25,Cerere / (Ceres),1980,"brass, fabric, painted refractory and stainless steel",93 x 45 x 30 cm,Sculptures,,, ,1980_25.jpg,10650,650,publish
catalogo,10654,1972 80,Quartetto / (Quartet),1972 (1986),brass,100 x 140 x 30 cm,Sculptures,,, ,1972_80.jpg,10654,654,publish
catalogo,10656,1975 7,Controcanto / (Counter Melody),1975,stainless steel,320 x 130 x 45 cm,Sculptures,,,,1975_7.jpg,10656,656,publish
catalogo,10657,1979 12,Musica in piazza / (Music on Square),1979,"brass, painted paper and fabric",85 x 50 x 46 cm,Sculptures,,, ,1979_12.jpg,10657,657,publish
catalogo,10659,1971 41,I sogni / (The Dreams),1971,brass,64 x 100 x 27 cm,Sculptures,,,,1971_41.jpg,10659,659,publish
catalogo,10661,1971 48,Piccola sequenza / (Small Sequence),1971,brass ,34 x 48 x 36 cm,Sculptures,,,,1971_48.jpg,10661,661,publish
catalogo,10662,1968 6,Jeu de cartes / (Card Game),1968,brass,90 x 51 x 11 cm,Sculptures,,, ,1968_6.jpg,10662,662,publish
catalogo,10674,1972 40,Primavera / (Spring),1972,brass,107 x 98 x 43 cm,Sculptures,,,,1972_40.jpg,10674,674,publish
catalogo,10675,1975 10,Abbellimenti / (Ornaments),1975,brass,"72 x 57,5 x 9 cm",Sculptures,,,,1975_10.jpg,10675,675,publish
catalogo,10676,1977 10,Sabba romantico / (Romantic Witches' Sabbath),1977,brass and paper,115 x 68 x 49 cm,Sculptures,,,,1977_10.jpg,10676,676,publish
catalogo,10680,1969 18,Il fulmine / (The Flash),1969,brass,81 x 43 x 15 cm,Sculptures,,, ,1969_18.jpg,10680,680,publish
catalogo,10681,1973 73,Contrappunto piano / (Plane Counterpoint),1973,brass (prototype),48 x 140 x 10 cm,Sculptures,,,,1973_73.jpg,10681,681,publish
catalogo,10694,1972 2,Euridice (Campi Elisi) / Eurydice (Elysian Fields),1972,brass and varnish,61 x 40 x 30 cm,Sculptures,,,,1972_2.jpg,10694,694,publish
catalogo,10695,1983 3,Contrappunto XV / (Counterpoint XV),1983,brass,90 x 75 x 36 cm,Sculptures,,,,1983_3.jpg,10695,695,publish
catalogo,10696,1972 69,Carro / (Cart),1972,brass,32 x 46 x 11 cm,Sculptures,,,,1972_69.jpg,10696,696,publish
catalogo,10701,1979 50,Chiave di violino / (Treble Clef),1979,brass,53 x 14 x 17 cm,Sculptures,,,,1979_50.jpg,10701,701,publish
catalogo,10703,1972 4,Week end,1972,brass,"72,5 x 39 x 29 cm",Sculptures,,,,1972_4.jpg,10703,703,publish
catalogo,10704,1975 38,Deposizione / (Deposition),1975,brass,65 x 27 x 17 cm,Sculptures,,,,1975_38.jpg,10704,704,publish
catalogo,10707,1973 12,La grande barca / (The Great Boat),1973,brass,166 x 219 x 36 cm,Sculptures,,,,1973_12.jpg,10707,707,publish
catalogo,10716,1979 46,Il giudizio di Paride / (The Judgement of Paris),1979,brass (prototype),21 x 20 x 20 cm,Sculptures,,,Edition of 40 + 3 AP,1979_46.jpg,10716,716,publish
catalogo,10717,1978 10,Persefone / (Persephone),1978,brass and paper,78 x 56 x 19 cm,Sculptures,,,,1978_10.jpg,10717,717,publish
catalogo,10720,1969 62,Tema e variazioni III. Variazione n. 6 / (Theme and Variations III. Variation No. 6),1969 (1984),brass,45 x 18 x 11 cm (prototype),Sculptures,,,,1969_62.jpg,10720,720,publish
catalogo,10725,1972 19,La porta / (The Door),1972,brass,64 x 27 x 44 cm,Sculptures,,,,1972_19.jpg,10725,725,publish
catalogo,10731,1982 7B,Sogno / (Dream),1982,"plaster, mixed media, brass, rope and terracotta",40 x 60 cm,bas reliefs,plaster/others,,,1982_7B.jpg,10731,731,publish
catalogo,10732,1971 1,Alfabeto / (Alphabet),1971,brass,187 x 80 x 29 cm,Sculptures,,, ,1971_1.jpg,10732,732,publish
catalogo,10733,1977 27,Punto di domanda / (Question Mark),1977,brass su base plexiglas,200 x 58 x 39 cm,Sculptures,,,,1977_27.jpg,10733,733,publish
catalogo,10734,1977 9,Nel futuro / (In the Future),1977,varnished brass ,175 x 74 x 60 cm,Sculptures,,,,1977_9.jpg,10734,734,publish
catalogo,10735,1972 28,Le oblique / (The Oblique),1972,brass,101 x 49 x 32 cm,Sculptures,,,,1972_28.jpg,10735,735,publish
catalogo,10736,1980 1,Cane travestito da cane / (Dog dressed up as Dog),1978 + 1980,brass,88 x 73 x 28 cm,Sculptures,,,,1980_1.jpg,10736,736,publish
catalogo,10737,1981 11,Finta prospettiva / (False Perspective),1981,brass ,"115 x 29,5 x 29,5 cm ",Sculptures,,,,1981_11.jpg,10737,737,publish
catalogo,10738,1974 51,Senza titolo / (Untitled),circa 1974,brass,"27,5 x 31,5 x 13 cm",Sculptures,,,,1974_51.jpg,10738,738,publish
catalogo,10739,1980 6,Carro stendardi / (Standards Cart),1980,brass,35 x 20 x 12 cm,Sculptures,,,,1980_6.jpg,10739,739,publish
catalogo,10740,1971 54,Canone variato II / (Varied Canon II),1971,brass on stainless steel base ,33 x 80 x 40 cm,Scultura,,, ,1971_54.jpg,10740,740,publish
catalogo,10744,1982 1,Gli addii / (The Farewell),1982,"brass, copper, fabric and bronze","43,5 x 77 x 28 cm",Sculptures,,,,1982_1.jpg,10744,744,publish
catalogo,10747,1969 34,Scultura C (Infinito) / Sculpture C (Infinite),1969,brass,"68,5 x 28,5 x 8,5 cm",Sculptures,,,,1969_34.jpg,10747,747,publish
catalogo,10749,1976 41,Un luogo della mente / (A Place of Intellect),1976,brass,42 x 126 x 24 cm,Sculptures,,,,1976_41.jpg,10749,749,publish
catalogo,10753,1973 4,Concerto a Hyde Park / (Concert at Hyde Park),1973,"brass, paper and glazed ceramic",52 x 49 x 33 cm,Sculptures,,,,1973_4.jpg,10753,753,publish
catalogo,10755,1969 28,Scultura E / (Sculpture E),1969,"ferro, brass",258 x Ø 70 cm,Sculptures,,,,1969_28.jpg,10755,755,publish
catalogo,10757,1984 2,Il gregge è fuggito / (The Flock is Escaped),1984,"painted plaster, wood, brass and bronze","52 x 71 x 14,5 cm",Sculptures,,, ,1984_2.jpg,10757,757,publish
catalogo,10759,1969 33,Scultura C (Infinito) / Sculpture C (Infinite),1969,brass,"70 x 31 x 10,6 cm",Sculptures,,,  ,1969_33.jpg,10759,759,publish
catalogo,10760,1970 4,Falsi ideali / (False Ideals),1970,brass,84 x 18 x 42 cm,Sculptures,,,,1970_4.jpg,10760,760,publish
catalogo,10764,1979 14,L'uccello di fuoco / (The Bird of Fire),1979,brass,90 x 40 x 15 cm,Sculptures,,,,1979_14.jpg,10764,764,publish
catalogo,10766,1982 20,Scherzi di primavera / (Spring Jokes),1982 ca.,brass,84 x 22 x 15 cm,Sculptures,,,,1982_20.jpg,10766,766,publish
catalogo,10774,1978 45,Toro / (Bull),circa 1978,brass,35 x 30 x,Sculptures,,, ,1978_45.jpg,10774,774,publish
catalogo,10775,1977 21,Nel deserto / (In the Desert),1977,brass and painted fabric,118 x 50 x 33 cm,Sculptures,,,,1977_21.jpg,10775,775,publish
catalogo,10779,1985 4,Piccolo contrappunto / (Little Counterpoint),1985,brass,"53,5 x 25,5 x 13,5 cm",Sculptures,,,,1985_4.jpg,10779,779,publish
catalogo,10781,1983 22,Progetto per fontana / (Project for Fountain),1981 + 1983,brass,49 x 56 x 17 cm,Sculptures,,,,1983_22.jpg,10781,781,publish
catalogo,10786,1971 38,Disegno nello spazio / (Drawing in the Space),1971,brass,86 x 56 x 41 cm,Sculptures,,,,1971_38.jpg,10786,786,publish
catalogo,10787,1973 45,Toro / (Bull),1973,brass,48 x 50 x 30 cm,Sculptures,,,,1973_45.jpg,10787,787,publish
catalogo,10789,1975 56,Per i 50 anni delle edizioni Scheiwiller / (For the 50 Years of Scheiwiller's Edition),1975,brass,"32 x 19,8 x 21,8 cm",Sculptures,,,,1975_56.jpg,10789,789,publish
catalogo,10798,1969 15,La sauvegarde des pauvres et des enfants / (The Protection of Poors and Children),1969,brass,100 x 41 x 21 cm,Sculptures,,,,1969_15.jpg,10798,798,publish
catalogo,10800,1983 23,Il torello / (The Little Bull),1983,brass,"20 x 15 x 8,5 cm",Sculptures,,,,1983_23.jpg,10800,800,publish
